label,tweet,index
2,choking it! want pet monkey ;,604
1,can't stand bitch always feels need somethin. sit ass home bored ain't gotta hoe time,605
1,another face bitch face.,606
1,coworker yellin coworker i'm like talkin to? cuz wanna bktrack like bitch,607
1,im ghetto ass accent shy hell like,608
2,teen running around target monkey pjs screaming oo oo ah ah fitting room girls cackling. today designed annoy me?,609
1,act like fucking retard high mane stay away me.,610
1,lookin bitch probably ?,611
2,distant chugs end dried up. remain perfectly heavy guitars ever recorded.,612
1,i'll quit bitch quit fake friend.,613
1,"niggas designing bitches, got zippers hoes",614
1,"want attention yet twitter talking getting somebodies dick wet tonight tongue does, deez hoes g",615
1,pause niggas bitches tho boy niggaz b bitch made u cud kiss em n da mouth!,616
1,' charger got fucked finna wrap cord tf around phone bitch finna charge today cuhz .,617
1,lmao . side ho gets real action anyways .,618
0,dryer bad ass eyes fag,619
1,nig nog,620
1,that's logic hoe single nobody tell right? right?,621
1,bitch get to.,622
2,asked three-year-old niece sun yellow. reply maybe there's bees there.,623
2,check cashing corner el cajon calwood across steer pollo loco,624
1,lmfao fat hoes tight clothes lookin like half opened biscuits,625
1,gotta fuck every race see dick/pussy like best. thot,626
2,birds bees,627
1,cannot worried 'bout bitch cause know bitch could somewhere sucking dick (ayeeee),628
1,@ bitch,629
0,full it! called children children. illegal border jumpers ms!# gang members.,630
1,hoooow bitch,631
0,"say following words convo nigger, nigga, swag, yolo, fag, retard.",632
1,feel like people want commit cut hoes relax start complacent,633
1,give hipster bitch yellow stick suckin dick hood shit -othot,634
0,shut legs hoe,635
1,tyler creator said rape pregnant bitch tell friends threesome,636
1,pop dontae already got bitch dah big 30 yaknow,637
1,dog number 1 bae way hoes,638
1,lil hoes sitting across da way fuckin loud. like damn hoe sittin less 2 feet shut hell,639
1,deep pussy tongue be. dial 911 need halp.,640
1,"hate point truths people, flip script like wrong, bitch ?",641
1,little bitch i'll ),642
1,lmao tu madre nacho doritos trash,643
1,hey dude watch calling bitch.,644
1,bitch wanna fuck something nothing her.like playing video games watching game.,645
1,can't appreciate woman entertaining hoes.,646
1,"uhh bitch, tell bless you. sneeze. got blessings need me.",647
1,crying gone wife bitch let niggas lick head public?,648
2,get here! mt sierra offers fun break slopes. sweet deal,649
0,overrun mongrels zog jews run countries want white man perish.,650
1,can't treat hoes like ladies man.,651
1,i'm faggot agree,652
1,"want man txtn, tlkn, lookin, yet alone speakin hoes. i'm insecure all. y'all hoes cant trusted",653
1,dont trust girls cant trust hoes,654
1,anybody team permission fuck bitch,655
2,that's sports about. forget arrogance trash talking. making people feel like part,656
1,means shes fat bitch,657
1,yo bitch freak fucked ha sleep dat last time slept on. . .shit woke ha nd fucked ha aint sleep long,658
1,"d.c., call rollers, chiraq call thots. across america known hoe.",659
1,since day 1 u remember tha bitches alabama lmfaoo big,660
1,niggas catching attitudes expect bitch beg plenty sorry's figure what's problem.,661
1,bitches crazy,662
1,can't blame bitches attract. y'all say ima asshole talk hoes. that's kinda having.,663
1,"pussy like me, heart like fuck it.",664
1,bitches glad met fucks friend,665
1,again. bitches expensive i'm budget boo. can't afford shit bitches wanting.,666
0,bitches like i'm mixed wit italian chinese nd african american like bitch cuz ate ur,667
1,good pussy takes mind struggles stresses everyday life,668
1,lmao lexy hoe lmfaooo,669
1,u wanted go military yo bitch ass handle nobody shooting u shut yo mf mouth salute,670
1,ain't mf bitch ass.,671
1,makeup save hoes,672
1,"one thing hate lightskin niggas, confused bitch like either go fwm gon fw niggas.",673
1,two days gone gone long can't get phone cuz bitch done wit meeeeee,674
1,"kim k hoe, fucked 4 dudes see tv? hoes fucked 40 dudes even got tv .",675
1,love fuck niggas hoes*,676
1,"damn, got bitches *kanye voice*",677
2,let guess yellow cake too? crap different president,678
2,"please stop scoring, otherwise runs tomorrow romero",679
1,"apologizing advance actions, i'm thee biggest bitch i'm studying",680
1,"even get pregnant someone never fit dad, smh stupid stupid hoes",681
2,bird aim dreams,682
1,lmao denote got bitch right love,683
1,--this bitch,684
1,r fun twins i'm trying lick cheeto dust coleslaw nips,685
1,jus meet son ya mane ass bitches,686
1,side bitch sunday,687
2,cowboy killers.,688
1,fasho fasho . hurry ya ass nicca,689
2,lewis trash lmao,690
1,thirsty white basic ass bitch still talking gtfo,691
0,"shut dirty dirt trap limp knees, ashy footed, blue balls, isolated hamster wheel, nipples bitch",692
1,great pussy shit would think would never,693
1,first type bitch,694
1,hoe yu came first tf,695
1,"im rick james bitch, show ya titties",696
1,bitches get stuff done.,697
1,pudding right pussy,698
0,america white trash americans.,699
1,cheat bitch,700
1,fly portugal open whoopass since started zoom still run bitch,701
1,yeah lowkey loves knows he's nigga love hoes,702
1,wont get catfished anymore tho bc im longer trying stick myy pp twitter hoes,703
2,chik fil a. hipotle trash taco bell give runs,704
1,oh multiple dna ol girl man ran train hoe,705
1,lol tricking niccas left n right,706
1,swear hoe b trying it.,707
1,would joint retard,708
1,"see , speak bitch. !",709
1,guy orientation got asked top 3 favorite music artists first thing bitch said usher .,710
1,start garfield monday . yeahhhhhh lil bitch,711
1,niggas sending screenshots bitches like stop texting cuh,712
1,finna get 86'd cause bitches coming wrong,713
1,would dead upper cut bitch,714
2,red sox scoreless play 2nd inning. bambino watching!,715
1,toes ain't done pussy stinks,716
1,date wit irene nd bitch stood matter fact stood da whole city thanx fucking cunt irene ur ass grease,717
1,jeter a-rod. class trash.,718
1,"i'm really chill. talk everyone, i'm far stuck bitch.",719
1,people shooting guns around late fuck got thinking tryna shoot black ass 4 jammin jiggaboo music,720
0,lmao madonnas music sucks? yeah fucking stupid think gaga better. retard,721
1,random kids sit plaza day shitty cars,722
1,"one time real niggas , two times bad bitches .",723
1,who's ready nigger spam?,724
1,u bitch doe?,725
2,saw actual tweet scanning jihadi accounts. put screen shot aid workers r spies,726
1,u see super bad bitch club nigga u can't understand got 99% chance meet happy hour,727
1,gotta watch hoes,728
1,"dick hang low, wobble fro, tie knot, stick hoe?",729
2,birds ill share lonely view,730
1,i've sleeping mom past weeks swear bitch sex dreams something always moaning sleep,731
1,hoes aint,732
1,"dont text first, dont text thats lonely single, stupid bitch.",733
2,heard talkin trash like find,734
1,whos pussy said richie's,735
1,pussy get again!,736
1,damn bitch dumb,737
1,hot ass black girl twitter goes wohs lol. that's cray. thought alias ass bitch miles away,738
1,subtweeting little bitch taking high road,739
1,"love more, bitches before. say remember, baby, say remember. love end time.",740
1,prolly like niggah really give fuck feel,741
1,depressed got hoes,742
1,"i'm sick niggas lying. i'm sick bitches hawking. matter fact, i'm sick talking. rip big",743
1,wants bitches tip toein marble floors,744
2,text instead playing flappy birds know real,745
1,"girls tripping got hoes shit, know girls friends!",746
1,cants da coloreds da white folk gets along? da cept da colored men gots da bigga dicks,747
1,"bruh fam, nd yeah pussy niggas get respect.",748
1,yo teacher baltimore bullshitin bitch lmao,749
2,okay chiquito i'm ghetto anymore,750
1,fuck nigga bitch ima record keep fuckin til play dumb ima show,751
1,goofy goofy niggas simp chicks community pussy. you?,752
2,point i've got make tough life decision. ice black translucent sole solid black sole kd vi's. blk orange airbag,753
0,getting blocked faggot,754
1,"brother thincc im playing keep putting ac 60, fuccing wit i'll break bitch burning uuuup",755
2,making weed brownies tonight goin slide batch relo,756
1,gotta phone avi texting got negative bitches?,757
1,harlem shake excuse go full retard 30 seconds.,758
1,key car bitch foreign,759
1,find new song like play hoe way times lol.,760
2,scanger,761
1,see ones participating twitter purge puss es hope sup ose tobe tonight,762
1,"bitches like u proving point, u speak shit u know nothing got fucking studio movie grill stfu",763
1,playing money like playing emotions niggas believe guess going find hoe ass niggas,764
1,point proven ima catch bitch ok bud,765
1,"i'm cold bitch even need fleece, bad bitch tell drop yo knees.",766
1,got niggas got bitches,767
2,see every tweet. ; dis like da colored brady bunch,768
1,man even considering plastic surgery gay gay gay imagine ya boy say i'd get hoes u get new lips,769
1,need 2 bitches,770
1,sauerkraut saul punk ass bitch,771
2,idk. trash though!,772
2,today's spy ops (his soles need cleaning lick lick. bet cuties sneaks smell good),773
2,there's nothing hotter pale albino chick play guitar.,774
0,got niggas got bitches want you.,775
1,hoes lie.,776
1,"anger materialized, would fucking atom bomb blow bitch up.",777
2,hey fans. anyone wondering yellow tab back collar - teams champion,778
1,"js met lil bitch wit long name mufucka letters den tennessee, go gorilla ina pussy, rip",779
1,"know woods, kofi big e forming up, r.truth like ain't bitch fro horse men",780
1,talking i'm one lol. even possible cruise ship phone service negro?,781
1,i'm sure bitch frfr tf,782
1,aint jus bitches wan fck day?,783
1,ain't bitch--- clock mistake alabama-arkansas - via champ drive,784
1,bitch work chic fil says real b save life,785
1,"u can't stay expect change. u can't truly expect good man call nigga, nigger.it means same; good person!",786
1,need guy put place bitches think they're zoo animals,787
2,video charlie baker makes final push votes,788
2,think zlatan even class way talks trash,789
2,"haha oreo lol. well gota dee's video dance soon, show use equipment x",790
0,george michael fag,791
1,bitches smell like farts holdin since 5th grade,792
1,"marijuana gateway drug. leads happiness, great sex, pain relief, increased patience crazy bitches. w",793
1,"bitch lookin car, u know her!?",794
2,kanyeeeeeee yard ape acting idiot!just stupid.,795
1,yo guys stop little bitches know everything happens reason meant,796
2,"live street glory die ghetto fame. respect all, fear none pride everything.",797
1,side bitches winning son .,798
1,double tap imma honest hoe honest hoe,799
1,life fuckin short free bird,800
1,iont got type . bad bitches thing like,801
1,bet higher think women hoes? us hoes. http //,802
0,"forget nappy headed, butt ugly bitch, who's married muslim",803
1,jordan wearing bitches need grow tf,804
1,' ima real young niggah witha muhhfuckin attitude walk i'm yo spot would think niggah mad .,805
1,aint hit bitch aint hit bitch lie thats petty bullshit,806
1,ross got amber rose naked hoes ain't loyal wiz,807
1,hear dumb bitch said one likes you! oh sh nig ga,808
2,lmao. bel ike nowadays,809
1,"bitch i'm man that's right said it, bitch i'm man forget it.",810
1,ahhh stupid bitch!,811
0,roman catholics us trash. give catholics europe bad name.,812
0,diversity chcgo blck pstr flooded w/ dth threats ovr endorsement gop candidate u sellout uncle tom ass n*gger,813
1,"never keep leeches life. bitches take give, time cut",814
1,cuz ur sellout bitch fag,815
2,im mickey ds gone ask double cheese burger wit cheese!,816
1,"believe you, refunds hoe.",817
1,"texted phone, bitch blew high!",818
1,spittin crystal bitch face larry johnson's funniest moment book. sue sense humor.,819
1,want baby im young retarded,820
1,bitches related . kissing cousins .,821
2,"unintended consequences current fed regulations. trays uneaten food thrown trash, hungry kids.",822
1,leezy got bitches,823
1,lol got nothin nobody witta man. i'm sayin summa hoes lyingggggg,824
1,dnt use shit hoe,825
1,"view hackers level shoplifters - bitch slapped lake held drowning. harsh, yeah. hate.",826
1,*makes wise argument accelerated warholian notion celebrity era vine* *passing teens mock old wrinkled balls*,827
2,"americans claim local threat, reply mean iraq, syria, turkey, jordan, saudi arabia, leb",828
1,"ariana grande built like 13 year old chinese boy, bitch shaped like iphone 3gs niggas go crazy her.",829
2,-- nudes trash,830
1,"lol freshman said dress baby that's retarded, said well mean u act like baby might well dress like one",831
1,eat pussy like,832
2,god bless whitey. sleepin tomorrow,833
1,know bad bitch got ittt,834
2,wasp angry legend. beat squishy pulp!,835
1,media matters executive behind stop rush campaign blogged ;,836
1,ghetto motherfuckers -missy elliott,837
1,also search dirty white trash hookers weekends,838
0,faggot knew really friend.,839
1,watch twitter bitch,840
1,ain't nothin cut bitch,841
2,"dude talmbout know everyone hates nickelback! they're trash, that's why.",842
1,"dr. phil, i'm trouble figuring fat ass wants eat, drinks bitches?",843
1,hoes stop shaving i'm running around spraying nair y'all.,844
1,eat dick bitch,845
1,nudes trash gotta draw clothes back send em back ;,846
1,lil cool ass bitch northside,847
1,shut bitch focus l tomar,848
0,"flaming faggots publicly state want everything handed them. like fuck dude, get bottom ass something",849
